timestamp_utc,profile,framework,route,round,wrk_args,rps,p50_ms,p90_ms,p99_ms,max_ms,socket_errors,non_2xx,raw_file
20260602T032233Z,latency,kruda,queries,1,-t4 -c128 -d10s,795.59,0.471,1.440,2.900,5.980,0,0,results/phase6-profile-inventory-pr79-20260602T031308Z/runs/queries-spawn/raw/kruda-latency-queries-round-1.txt
20260602T032233Z,latency,kruda,queries,2,-t4 -c128 -d10s,1392.51,0.134,1.160,2.790,5.110,0,0,results/phase6-profile-inventory-pr79-20260602T031308Z/runs/queries-spawn/raw/kruda-latency-queries-round-2.txt
20260602T032233Z,latency,kruda,queries,3,-t4 -c128 -d10s,3265.45,0.110,0.609,1.850,4.580,0,0,results/phase6-profile-inventory-pr79-20260602T031308Z/runs/queries-spawn/raw/kruda-latency-queries-round-3.txt
20260602T032233Z,throughput,kruda,queries,1,-t4 -c256 -d10s,1840.24,0.385,2.520,4.080,7.740,0,0,results/phase6-profile-inventory-pr79-20260602T031308Z/runs/queries-spawn/raw/kruda-throughput-queries-round-1.txt
20260602T032233Z,throughput,kruda,queries,2,-t4 -c256 -d10s,1245.34,1.150,2.740,4.080,7.280,0,0,results/phase6-profile-inventory-pr79-20260602T031308Z/runs/queries-spawn/raw/kruda-throughput-queries-round-2.txt
20260602T032233Z,throughput,kruda,queries,3,-t4 -c256 -d10s,1907.91,0.135,2.700,4.000,7.690,0,0,results/phase6-profile-inventory-pr79-20260602T031308Z/runs/queries-spawn/raw/kruda-throughput-queries-round-3.txt
