timestamp_utc,profile,framework,route,round,wrk_args,rps,p50_ms,p90_ms,p99_ms,max_ms,socket_errors,non_2xx,raw_file
20260529T155723Z,latency,fiber,json-static,5,-t4 -c128 -d15s,631519.39,0.144,0.680,2.830,12.030,0,0,results/pr77-main-default-json-ports3100-20260529T155723Z/raw/fiber-latency-json-static-round-5.txt
20260529T155723Z,latency,fiber,json-serialize,1,-t4 -c128 -d15s,612747.18,0.145,0.696,2.950,16.150,0,0,results/pr77-main-default-json-ports3100-20260529T155723Z/raw/fiber-latency-json-serialize-round-1.txt
20260529T155723Z,latency,fiber,json-serialize,2,-t4 -c128 -d15s,611766.13,0.145,0.714,3.010,12.600,0,0,results/pr77-main-default-json-ports3100-20260529T155723Z/raw/fiber-latency-json-serialize-round-2.txt
20260529T155723Z,latency,fiber,json-serialize,3,-t4 -c128 -d15s,607449.26,0.146,0.771,3.070,13.740,0,0,results/pr77-main-default-json-ports3100-20260529T155723Z/raw/fiber-latency-json-serialize-round-3.txt
20260529T155723Z,latency,fiber,json-serialize,4,-t4 -c128 -d15s,608943.62,0.144,0.723,2.960,21.840,0,0,results/pr77-main-default-json-ports3100-20260529T155723Z/raw/fiber-latency-json-serialize-round-4.txt
20260529T155723Z,latency,fiber,json-serialize,5,-t4 -c128 -d15s,608320.27,0.146,0.740,3.090,12.320,0,0,results/pr77-main-default-json-ports3100-20260529T155723Z/raw/fiber-latency-json-serialize-round-5.txt
20260529T155723Z,throughput,fiber,json-static,1,-t4 -c256 -d15s,653448.00,0.262,1.030,3.360,12.490,0,0,results/pr77-main-default-json-ports3100-20260529T155723Z/raw/fiber-throughput-json-static-round-1.txt
20260529T155723Z,throughput,fiber,json-static,2,-t4 -c256 -d15s,646035.74,0.265,1.070,3.350,12.870,0,0,results/pr77-main-default-json-ports3100-20260529T155723Z/raw/fiber-throughput-json-static-round-2.txt
20260529T155723Z,throughput,fiber,json-static,3,-t4 -c256 -d15s,656225.92,0.264,1.040,3.290,15.010,0,0,results/pr77-main-default-json-ports3100-20260529T155723Z/raw/fiber-throughput-json-static-round-3.txt
20260529T155723Z,throughput,fiber,json-static,4,-t4 -c256 -d15s,651832.49,0.263,1.010,3.230,12.650,0,0,results/pr77-main-default-json-ports3100-20260529T155723Z/raw/fiber-throughput-json-static-round-4.txt
20260529T155723Z,throughput,fiber,json-static,5,-t4 -c256 -d15s,658033.08,0.261,1.000,3.230,12.720,0,0,results/pr77-main-default-json-ports3100-20260529T155723Z/raw/fiber-throughput-json-static-round-5.txt
20260529T155723Z,throughput,fiber,json-serialize,1,-t4 -c256 -d15s,641702.42,0.264,1.050,3.330,15.010,0,0,results/pr77-main-default-json-ports3100-20260529T155723Z/raw/fiber-throughput-json-serialize-round-1.txt
20260529T155723Z,throughput,fiber,json-serialize,2,-t4 -c256 -d15s,635652.78,0.267,1.090,3.460,17.310,0,0,results/pr77-main-default-json-ports3100-20260529T155723Z/raw/fiber-throughput-json-serialize-round-2.txt
20260529T155723Z,throughput,fiber,json-serialize,3,-t4 -c256 -d15s,637595.61,0.265,1.080,3.340,13.400,0,0,results/pr77-main-default-json-ports3100-20260529T155723Z/raw/fiber-throughput-json-serialize-round-3.txt
20260529T155723Z,throughput,fiber,json-serialize,4,-t4 -c256 -d15s,631751.34,0.273,1.220,3.510,14.590,0,0,results/pr77-main-default-json-ports3100-20260529T155723Z/raw/fiber-throughput-json-serialize-round-4.txt
20260529T155723Z,throughput,fiber,json-serialize,5,-t4 -c256 -d15s,631830.84,0.271,1.160,3.490,14.520,0,0,results/pr77-main-default-json-ports3100-20260529T155723Z/raw/fiber-throughput-json-serialize-round-5.txt
20260529T155723Z,latency,actix,json-static,1,-t4 -c128 -d15s,714022.53,0.093,0.636,2.950,16.110,0,0,results/pr77-main-default-json-ports3100-20260529T155723Z/raw/actix-latency-json-static-round-1.txt
20260529T155723Z,latency,actix,json-static,2,-t4 -c128 -d15s,709871.24,0.093,0.757,3.170,12.150,0,0,results/pr77-main-default-json-ports3100-20260529T155723Z/raw/actix-latency-json-static-round-2.txt
20260529T155723Z,latency,actix,json-static,3,-t4 -c128 -d15s,706599.36,0.091,0.592,2.760,14.620,0,0,results/pr77-main-default-json-ports3100-20260529T155723Z/raw/actix-latency-json-static-round-3.txt
20260529T155723Z,latency,actix,json-static,4,-t4 -c128 -d15s,724875.65,0.091,1.240,3.400,16.970,0,0,results/pr77-main-default-json-ports3100-20260529T155723Z/raw/actix-latency-json-static-round-4.txt
20260529T155723Z,latency,actix,json-static,5,-t4 -c128 -d15s,709419.54,0.092,0.497,2.770,15.210,0,0,results/pr77-main-default-json-ports3100-20260529T155723Z/raw/actix-latency-json-static-round-5.txt
20260529T155723Z,latency,actix,json-serialize,1,-t4 -c128 -d15s,697528.47,0.093,0.715,3.100,21.360,0,0,results/pr77-main-default-json-ports3100-20260529T155723Z/raw/actix-latency-json-serialize-round-1.txt
