timestamp_utc,profile,framework,route,round,wrk_args,rps,p50_ms,p90_ms,p99_ms,max_ms,socket_errors,non_2xx,raw_file
20260602T032756Z,latency,kruda,fortunes,1,-t4 -c128 -d10s,2488.41,0.104,0.622,2.180,4.990,0,0,results/phase6-profile-inventory-pr79-20260602T031308Z/runs/fortunes-spawn/raw/kruda-latency-fortunes-round-1.txt
20260602T032756Z,latency,kruda,fortunes,2,-t4 -c128 -d10s,1903.98,0.106,0.870,2.410,6.150,0,0,results/phase6-profile-inventory-pr79-20260602T031308Z/runs/fortunes-spawn/raw/kruda-latency-fortunes-round-2.txt
20260602T032756Z,latency,kruda,fortunes,3,-t4 -c128 -d10s,2450.87,0.104,0.835,2.420,5.850,0,0,results/phase6-profile-inventory-pr79-20260602T031308Z/runs/fortunes-spawn/raw/kruda-latency-fortunes-round-3.txt
20260602T032756Z,throughput,kruda,fortunes,1,-t4 -c256 -d10s,1478.78,0.880,2.750,4.220,6.750,0,0,results/phase6-profile-inventory-pr79-20260602T031308Z/runs/fortunes-spawn/raw/kruda-throughput-fortunes-round-1.txt
20260602T032756Z,throughput,kruda,fortunes,2,-t4 -c256 -d10s,1771.41,0.432,2.850,4.430,6.370,0,0,results/phase6-profile-inventory-pr79-20260602T031308Z/runs/fortunes-spawn/raw/kruda-throughput-fortunes-round-2.txt
20260602T032756Z,throughput,kruda,fortunes,3,-t4 -c256 -d10s,3736.08,0.104,1.930,4.080,6.800,0,0,results/phase6-profile-inventory-pr79-20260602T031308Z/runs/fortunes-spawn/raw/kruda-throughput-fortunes-round-3.txt
