timestamp_utc,profile,framework,route,round,wrk_args,rps,p50_ms,p90_ms,p99_ms,max_ms,socket_errors,non_2xx,raw_file
20260602T031308Z,latency,kruda,db,1,-t4 -c128 -d10s,103592.70,1.110,1.840,5.990,26.010,0,0,results/phase6-profile-inventory-pr79-20260602T031308Z/runs/db-takeover/raw/kruda-latency-db-round-1.txt
20260602T031308Z,latency,kruda,db,2,-t4 -c128 -d10s,100842.54,1.130,1.930,7.780,22.790,0,0,results/phase6-profile-inventory-pr79-20260602T031308Z/runs/db-takeover/raw/kruda-latency-db-round-2.txt
20260602T031308Z,latency,kruda,db,3,-t4 -c128 -d10s,99816.82,1.150,1.950,8.460,24.800,0,0,results/phase6-profile-inventory-pr79-20260602T031308Z/runs/db-takeover/raw/kruda-latency-db-round-3.txt
20260602T031308Z,throughput,kruda,db,1,-t4 -c256 -d10s,96935.99,2.450,3.400,8.070,28.110,0,0,results/phase6-profile-inventory-pr79-20260602T031308Z/runs/db-takeover/raw/kruda-throughput-db-round-1.txt
20260602T031308Z,throughput,kruda,db,2,-t4 -c256 -d10s,98662.71,2.440,3.320,5.270,25.170,0,0,results/phase6-profile-inventory-pr79-20260602T031308Z/runs/db-takeover/raw/kruda-throughput-db-round-2.txt
20260602T031308Z,throughput,kruda,db,3,-t4 -c256 -d10s,98171.23,2.430,3.340,8.500,23.980,0,0,results/phase6-profile-inventory-pr79-20260602T031308Z/runs/db-takeover/raw/kruda-throughput-db-round-3.txt
