timestamp_utc,profile,framework,route,round,wrk_args,rps,p50_ms,p90_ms,p99_ms,max_ms,socket_errors,non_2xx,raw_file
20260523T183444Z,latency,fiber,json-serialize,3,-t4 -c128 -d15s,598711.13,0.147,0.797,3.130,14.300,0,0,results/20260524Tphase3-json-final/raw/fiber-latency-json-serialize-round-3.txt
20260523T183444Z,latency,fiber,json-serialize,4,-t4 -c128 -d15s,607745.74,0.145,0.736,3.060,14.710,0,0,results/20260524Tphase3-json-final/raw/fiber-latency-json-serialize-round-4.txt
20260523T183444Z,latency,fiber,json-serialize,5,-t4 -c128 -d15s,601885.59,0.147,0.769,3.110,15.970,0,0,results/20260524Tphase3-json-final/raw/fiber-latency-json-serialize-round-5.txt
20260523T183444Z,throughput,fiber,json-static,1,-t4 -c256 -d15s,641124.37,0.268,1.060,3.400,12.260,0,0,results/20260524Tphase3-json-final/raw/fiber-throughput-json-static-round-1.txt
20260523T183444Z,throughput,fiber,json-static,2,-t4 -c256 -d15s,645609.26,0.264,1.000,3.340,15.210,0,0,results/20260524Tphase3-json-final/raw/fiber-throughput-json-static-round-2.txt
20260523T183444Z,throughput,fiber,json-static,3,-t4 -c256 -d15s,636589.52,0.268,1.090,3.330,12.190,0,0,results/20260524Tphase3-json-final/raw/fiber-throughput-json-static-round-3.txt
20260523T183444Z,throughput,fiber,json-static,4,-t4 -c256 -d15s,642816.49,0.266,1.080,3.490,14.820,0,0,results/20260524Tphase3-json-final/raw/fiber-throughput-json-static-round-4.txt
20260523T183444Z,throughput,fiber,json-static,5,-t4 -c256 -d15s,637246.92,0.269,1.130,3.510,16.480,0,0,results/20260524Tphase3-json-final/raw/fiber-throughput-json-static-round-5.txt
20260523T183444Z,throughput,fiber,json-serialize,1,-t4 -c256 -d15s,618003.22,0.275,1.290,3.900,19.750,0,0,results/20260524Tphase3-json-final/raw/fiber-throughput-json-serialize-round-1.txt
20260523T183444Z,throughput,fiber,json-serialize,2,-t4 -c256 -d15s,624155.14,0.275,1.240,3.800,17.980,0,0,results/20260524Tphase3-json-final/raw/fiber-throughput-json-serialize-round-2.txt
20260523T183444Z,throughput,fiber,json-serialize,3,-t4 -c256 -d15s,615130.70,0.277,1.310,3.740,16.340,0,0,results/20260524Tphase3-json-final/raw/fiber-throughput-json-serialize-round-3.txt
20260523T183444Z,throughput,fiber,json-serialize,4,-t4 -c256 -d15s,627086.05,0.274,1.190,3.650,17.350,0,0,results/20260524Tphase3-json-final/raw/fiber-throughput-json-serialize-round-4.txt
20260523T183444Z,throughput,fiber,json-serialize,5,-t4 -c256 -d15s,624986.72,0.272,1.200,3.710,15.330,0,0,results/20260524Tphase3-json-final/raw/fiber-throughput-json-serialize-round-5.txt
20260523T183444Z,latency,actix,json-static,1,-t4 -c128 -d15s,680199.11,0.094,0.431,2.550,15.930,0,0,results/20260524Tphase3-json-final/raw/actix-latency-json-static-round-1.txt
20260523T183444Z,latency,actix,json-static,2,-t4 -c128 -d15s,706626.78,0.093,0.792,3.060,13.170,0,0,results/20260524Tphase3-json-final/raw/actix-latency-json-static-round-2.txt
20260523T183444Z,latency,actix,json-static,3,-t4 -c128 -d15s,690469.34,0.093,0.517,2.840,13.250,0,0,results/20260524Tphase3-json-final/raw/actix-latency-json-static-round-3.txt
20260523T183444Z,latency,actix,json-static,4,-t4 -c128 -d15s,687231.50,0.092,0.470,2.810,14.540,0,0,results/20260524Tphase3-json-final/raw/actix-latency-json-static-round-4.txt
20260523T183444Z,latency,actix,json-static,5,-t4 -c128 -d15s,693124.92,0.093,0.507,2.780,13.470,0,0,results/20260524Tphase3-json-final/raw/actix-latency-json-static-round-5.txt
20260523T183444Z,latency,actix,json-serialize,1,-t4 -c128 -d15s,691881.12,0.099,0.633,2.930,14.200,0,0,results/20260524Tphase3-json-final/raw/actix-latency-json-serialize-round-1.txt
20260523T183444Z,latency,actix,json-serialize,2,-t4 -c128 -d15s,677736.35,0.097,0.288,2.310,13.580,0,0,results/20260524Tphase3-json-final/raw/actix-latency-json-serialize-round-2.txt
20260523T183444Z,latency,actix,json-serialize,3,-t4 -c128 -d15s,691178.32,0.097,0.695,2.860,15.080,0,0,results/20260524Tphase3-json-final/raw/actix-latency-json-serialize-round-3.txt
20260523T183444Z,latency,actix,json-serialize,4,-t4 -c128 -d15s,684823.12,0.098,0.300,2.360,15.070,0,0,results/20260524Tphase3-json-final/raw/actix-latency-json-serialize-round-4.txt
20260523T183444Z,latency,actix,json-serialize,5,-t4 -c128 -d15s,689458.20,0.094,0.960,3.310,15.260,0,0,results/20260524Tphase3-json-final/raw/actix-latency-json-serialize-round-5.txt
20260523T183444Z,throughput,actix,json-static,1,-t4 -c256 -d15s,710112.35,0.170,0.900,3.260,17.800,0,0,results/20260524Tphase3-json-final/raw/actix-throughput-json-static-round-1.txt
20260523T183444Z,throughput,actix,json-static,2,-t4 -c256 -d15s,712263.97,0.172,0.970,3.210,13.360,0,0,results/20260524Tphase3-json-final/raw/actix-throughput-json-static-round-2.txt
20260523T183444Z,throughput,actix,json-static,3,-t4 -c256 -d15s,712204.09,0.168,0.870,3.220,12.570,0,0,results/20260524Tphase3-json-final/raw/actix-throughput-json-static-round-3.txt
20260523T183444Z,throughput,actix,json-static,4,-t4 -c256 -d15s,719638.86,0.169,1.100,3.340,12.170,0,0,results/20260524Tphase3-json-final/raw/actix-throughput-json-static-round-4.txt
20260523T183444Z,throughput,actix,json-static,5,-t4 -c256 -d15s,714434.92,0.170,0.960,3.270,26.420,0,0,results/20260524Tphase3-json-final/raw/actix-throughput-json-static-round-5.txt
20260523T183444Z,throughput,actix,json-serialize,1,-t4 -c256 -d15s,701322.95,0.166,0.556,2.670,24.800,0,0,results/20260524Tphase3-json-final/raw/actix-throughput-json-serialize-round-1.txt
20260523T183444Z,throughput,actix,json-serialize,2,-t4 -c256 -d15s,706101.18,0.172,0.880,3.220,18.550,0,0,results/20260524Tphase3-json-final/raw/actix-throughput-json-serialize-round-2.txt
20260523T183444Z,throughput,actix,json-serialize,3,-t4 -c256 -d15s,706973.54,0.174,0.920,3.150,14.280,0,0,results/20260524Tphase3-json-final/raw/actix-throughput-json-serialize-round-3.txt
20260523T183444Z,throughput,actix,json-serialize,4,-t4 -c256 -d15s,704128.66,0.173,1.250,3.630,24.600,0,0,results/20260524Tphase3-json-final/raw/actix-throughput-json-serialize-round-4.txt
20260523T183444Z,throughput,actix,json-serialize,5,-t4 -c256 -d15s,714633.73,0.173,1.710,4.140,19.140,0,0,results/20260524Tphase3-json-final/raw/actix-throughput-json-serialize-round-5.txt
