timestamp_utc,profile,framework,route,round,wrk_args,rps,p50_ms,p90_ms,p99_ms,max_ms,socket_errors,non_2xx,raw_file
20260602T032113Z,latency,kruda,queries,1,-t4 -c128 -d10s,3264.79,0.096,0.457,1.790,4.470,0,0,results/phase6-profile-inventory-pr79-20260602T031308Z/runs/queries-pool/raw/kruda-latency-queries-round-1.txt
20260602T032113Z,latency,kruda,queries,2,-t4 -c128 -d10s,3519.59,0.101,0.448,1.710,4.870,0,0,results/phase6-profile-inventory-pr79-20260602T031308Z/runs/queries-pool/raw/kruda-latency-queries-round-2.txt
20260602T032113Z,latency,kruda,queries,3,-t4 -c128 -d10s,1611.60,0.117,1.070,2.460,4.420,0,0,results/phase6-profile-inventory-pr79-20260602T031308Z/runs/queries-pool/raw/kruda-latency-queries-round-3.txt
20260602T032113Z,throughput,kruda,queries,1,-t4 -c256 -d10s,5522.00,0.105,1.150,2.850,7.630,0,0,results/phase6-profile-inventory-pr79-20260602T031308Z/runs/queries-pool/raw/kruda-throughput-queries-round-1.txt
20260602T032113Z,throughput,kruda,queries,2,-t4 -c256 -d10s,1173.91,1.110,2.940,5.860,7.970,0,0,results/phase6-profile-inventory-pr79-20260602T031308Z/runs/queries-pool/raw/kruda-throughput-queries-round-2.txt
20260602T032113Z,throughput,kruda,queries,3,-t4 -c256 -d10s,1309.96,1.170,2.480,3.690,6.220,0,0,results/phase6-profile-inventory-pr79-20260602T031308Z/runs/queries-pool/raw/kruda-throughput-queries-round-3.txt
