timestamp_utc,profile,framework,route,round,wrk_args,rps,p50_ms,p90_ms,p99_ms,max_ms,socket_errors,non_2xx,raw_file
20260524T171346Z,throughput,kruda,plaintext-handler,5,-t4 -c256 -d15s,809773.82,0.201,0.391,0.835,10.010,0,0,/home/tiger/kruda-main-bench-20260524T171254Z/bench/reproducible/results/main-984f0d6-20260524T171346Z/raw/kruda-throughput-plaintext-handler-round-5.txt
20260524T171346Z,throughput,kruda,json-static,1,-t4 -c256 -d15s,815297.31,0.165,0.389,0.744,15.520,0,0,/home/tiger/kruda-main-bench-20260524T171254Z/bench/reproducible/results/main-984f0d6-20260524T171346Z/raw/kruda-throughput-json-static-round-1.txt
20260524T171346Z,throughput,kruda,json-static,2,-t4 -c256 -d15s,805005.24,0.219,0.439,1.030,8.380,0,0,/home/tiger/kruda-main-bench-20260524T171254Z/bench/reproducible/results/main-984f0d6-20260524T171346Z/raw/kruda-throughput-json-static-round-2.txt
20260524T171346Z,throughput,kruda,json-static,3,-t4 -c256 -d15s,819368.45,0.204,0.378,0.832,28.270,0,0,/home/tiger/kruda-main-bench-20260524T171254Z/bench/reproducible/results/main-984f0d6-20260524T171346Z/raw/kruda-throughput-json-static-round-3.txt
20260524T171346Z,throughput,kruda,json-static,4,-t4 -c256 -d15s,808953.90,0.202,0.401,1.000,8.820,0,0,/home/tiger/kruda-main-bench-20260524T171254Z/bench/reproducible/results/main-984f0d6-20260524T171346Z/raw/kruda-throughput-json-static-round-4.txt
20260524T171346Z,throughput,kruda,json-static,5,-t4 -c256 -d15s,807751.14,0.198,0.435,0.779,10.540,0,0,/home/tiger/kruda-main-bench-20260524T171254Z/bench/reproducible/results/main-984f0d6-20260524T171346Z/raw/kruda-throughput-json-static-round-5.txt
20260524T171346Z,throughput,kruda,json-serialize,1,-t4 -c256 -d15s,800808.31,0.212,0.428,0.782,8.100,0,0,/home/tiger/kruda-main-bench-20260524T171254Z/bench/reproducible/results/main-984f0d6-20260524T171346Z/raw/kruda-throughput-json-serialize-round-1.txt
20260524T171346Z,throughput,kruda,json-serialize,2,-t4 -c256 -d15s,792936.42,0.209,0.431,1.130,9.600,0,0,/home/tiger/kruda-main-bench-20260524T171254Z/bench/reproducible/results/main-984f0d6-20260524T171346Z/raw/kruda-throughput-json-serialize-round-2.txt
20260524T171346Z,throughput,kruda,json-serialize,3,-t4 -c256 -d15s,802762.08,0.192,0.401,0.739,10.380,0,0,/home/tiger/kruda-main-bench-20260524T171254Z/bench/reproducible/results/main-984f0d6-20260524T171346Z/raw/kruda-throughput-json-serialize-round-3.txt
20260524T171346Z,throughput,kruda,json-serialize,4,-t4 -c256 -d15s,795573.53,0.207,0.434,1.040,9.490,0,0,/home/tiger/kruda-main-bench-20260524T171254Z/bench/reproducible/results/main-984f0d6-20260524T171346Z/raw/kruda-throughput-json-serialize-round-4.txt
20260524T171346Z,throughput,kruda,json-serialize,5,-t4 -c256 -d15s,798032.15,0.200,0.414,0.860,15.020,0,0,/home/tiger/kruda-main-bench-20260524T171254Z/bench/reproducible/results/main-984f0d6-20260524T171346Z/raw/kruda-throughput-json-serialize-round-5.txt
20260524T171346Z,latency,fiber,plaintext-handler,1,-t4 -c128 -d15s,642189.48,0.135,0.455,2.160,11.980,0,0,/home/tiger/kruda-main-bench-20260524T171254Z/bench/reproducible/results/main-984f0d6-20260524T171346Z/raw/fiber-latency-plaintext-handler-round-1.txt
